ID,Lot,Period,Species,Elem,Side,Con,Frag,Prox,Ant,Lat,Dor,Fus,Burn,Weathering,Gnawing,Mod,Butch,Weight (gm),Comment
6067,313,UNK,47,113,1,7,1,4,1,1,99,1,5,7,7,7,NA,0.4,NA
5236,511,E,47,113,1,7,1,4,1,3,99,1,5,7,7,7,NA,0.5,NA
162,40,UNK,11,113,1,7,1,10,9,NA,99,1,5,7,7,7,NA,36.8,NA
11539,22,L,47,113,1,7,1,6,9,9,99,99,5,7,7,7,NA,NA,NA
11537,284,L,47,113,1,5,1,6,9,9,99,99,5,7,7,7,NA,NA,NA
7422,292,L,47,113,1,7,1,4,3,1,99,99,5,7,7,7,NA,0.2,NA
12290,916,UNK,47,113,1,7,1,10,9,9,99,99,5,7,7,7,NA,NA,NA
12288,885,I,47,113,1,5,1,10,9,9,99,99,5,7,7,7,NA,NA,NA
11523,441,I,47,113,1,5,1,10,9,9,99,99,5,7,7,7,NA,NA,NA
1770,718,L,49,113,1,7,1,14,9,NA,99,1,5,7,2,2,NA,NA,NA
274,50,UNK,6,113,1,7,1,16,9,NA,99,1,5,7,3,3,NA,NA,NA
9227,2017,UNK,45,105,1,5,1,14,9,9,99,1,5,7,7,7,NA,2,NA
8183,708,L,47,105,1,4,1,7,1,1,99,1,5,7,7,7,NA,0.7,NA
5185,246,E,45,105,1,5,1,7,1,1,99,1,5,7,7,7,NA,3.1,NA
8193,841,L,47,105,1,5,1,10,1,1,99,1,5,7,7,7,NA,0.6,NA
10877,2,L,47,41,1,7,1,99,9,9,99,88,5,7,7,7,NA,0.3,NA
14375,5,L,47,16,1,1,1,99,9,9,99,88,5,7,7,7,NA,NA,NA
14365,6,L,45,16,1,1,1,99,9,9,99,1,5,7,7,7,NA,NA,NA
10296,957,L,18,152,1,6,1,14,1,1,99,88,5,6,7,6,NA,NA,NA
5490,23,L,18,152,1,7,1,14,1,8,99,88,5,6,7,6,NA,1.5,NA
10994,814,L,18,152,1,3,1,1,1,1,99,1,5,6,7,6,NA,NA,NA
7402,806,L,18,152,1,6,1,14,1,8,99,1,2,7,7,7,NA,1.3,NA
9362,1224,UNK,11,152,1,7,1,4,4,7,99,1,3,7,7,7,NA,2,NA
7400,954,L,18,152,1,4,1,5,4,1,99,3,5,7,7,7,NA,1.3,NA
11215,25,L,18,152,1,2,1,15,1,1,99,3,5,7,7,7,NA,0.3,NA
7408,885,I,18,152,1,7,1,11,2,8,99,1,5,7,7,7,NA,0.8,NA
10978,58,UNK,18,152,1,1,1,1,1,1,99,1,5,7,7,7,NA,NA,NA
10520,31,E,18,152,1,1,1,1,1,1,99,1,5,7,7,7,NA,3.3,NA
10977,22,L,18,152,1,5,1,7,2,1,99,1,5,7,7,7,NA,NA,NA
11628,305,UNK,45,131,1,7,1,11,9,9,99,1,5,6,7,6,NA,NA,NA
12631,7,L,47,131,1,5,1,7,9,9,99,1,1,7,7,7,NA,NA,NA
12689,445,I,47,131,1,3,1,8,9,9,99,6,5,7,7,7,NA,NA,NA
11629,809,L,45,131,1,7,1,11,9,9,99,1,5,7,7,7,NA,NA,NA
12679,139,I,47,131,1,3,1,1,9,9,99,1,5,7,7,7,NA,NA,NA
12632,410,I,47,131,1,6,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
11621,1510,UNK,45,131,1,4,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12628,138,L,47,131,1,4,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12629,49,UNK,47,131,1,4,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12627,545,E,47,131,1,4,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
11625,207,L,45,131,1,7,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
11626,268,L,45,131,1,7,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
11627,297,L,45,131,1,7,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
14317,55,UNK,46,131,1,7,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
11624,1006,E,45,131,1,5,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12630,269,L,47,131,1,5,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
13987,5,L,46,131,1,5,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
11623,1059,UNK,45,131,1,5,1,7,9,9,99,1,5,7,5,5,NA,NA,NA
11622,1176,UNK,45,131,1,5,1,7,9,9,99,1,5,7,5,5,NA,NA,NA
14036,6,L,47,40,1,6,1,99,9,9,99,88,5,7,7,7,NA,NA,NA
14444,169,L,47,40,1,5,1,99,9,9,99,99,5,7,7,7,NA,NA,NA
5890,160,L,47,72,1,6,1,7,1,2,99,88,5,7,7,7,NA,0.2,NA
10894,44,UNK,18,79,1,1,1,1,1,1,99,99,5,7,7,7,NA,19.9,"record not found in original data sheets, 2001"
465,42,UNK,18,79,1,1,1,1,9,NA,99,99,5,7,7,7,NA,1.9,NA
6617,176,L,16,79,1,3,1,1,8,8,1,99,5,7,7,7,NA,1.1,NA
556,929,UNK,6,126,1,4,1,1,9,NA,99,88,5,6,7,6,NA,NA,NA
557,22,L,6,126,1,5,1,1,9,NA,99,88,2,7,7,7,NA,NA,NA
12743,941,L,45,126,1,4,1,1,9,9,99,1,5,7,7,7,NA,NA,NA
10253,646,E,47,110,1,3,1,1,4,2,99,1,5,7,7,7,NA,1,NA
11258,646,E,47,110,1,3,1,1,4,2,99,1,5,7,7,7,NA,1,NA
8158,759,UNK,45,110,1,4,1,7,1,2,99,1,5,7,7,7,NA,4.3,NA
7248,128,L,47,110,1,4,1,7,3,2,99,1,5,7,7,7,NA,1,NA
8159,1004,E,45,110,1,4,1,10,3,2,99,1,5,7,7,7,NA,3.5,NA
5187,30,E,45,110,1,4,1,10,1,1,99,1,5,7,7,7,NA,3.8,NA
8200,841,L,47,110,1,5,1,10,2,1,99,1,5,7,7,7,NA,0.6,NA
7247,444,UNK,47,110,1,5,1,10,4,2,99,1,5,7,7,7,NA,0.7,NA
6583,220,L,45,72,1,7,1,4,1,1,99,88,5,6,7,6,NA,0.2,NA
8843,954,L,18,72,1,7,1,4,1,1,99,1,5,6,7,6,NA,12.1,NA
6573,294,L,45,72,1,6,1,10,1,1,99,88,2,7,7,7,NA,0.5,NA
5048,246,E,47,72,1,6,1,10,1,1,99,88,2,7,7,7,NA,0.2,NA
14364,6,L,16,72,1,7,1,7,9,9,99,1,2,7,7,7,NA,NA,NA
5862,438,I,47,72,1,5,1,7,1,1,99,1,2,7,7,7,NA,0.3,NA
5872,294,L,47,72,1,5,1,7,1,1,99,1,2,7,7,7,NA,0.4,NA
5915,207,L,18,72,1,7,1,6,1,1,99,88,5,7,7,7,NA,11.3,NA
13598,31,E,47,72,1,6,1,14,1,1,99,88,5,7,7,7,NA,0.1,NA
5906,441,I,47,72,1,3,1,14,1,1,99,88,5,7,7,7,NA,0.3,NA
13596,31,E,47,72,1,5,1,14,1,1,99,88,5,7,7,7,NA,0.3,NA
5058,27,L,45,72,1,7,1,6,1,3,99,88,5,7,7,7,NA,0.3,NA
7726,708,L,45,72,1,5,1,6,3,1,99,88,5,7,7,7,NA,0.8,NA
5056,234,E,45,72,1,6,1,7,1,2,99,88,5,7,7,7,NA,1.3,NA
5049,25,L,47,72,1,6,1,7,1,1,99,88,5,7,7,7,NA,0.2,NA
5054,221,E,47,72,1,6,1,7,1,1,99,88,5,7,7,7,NA,0.2,NA
6557,297,L,47,72,1,4,1,7,1,1,99,88,5,7,7,7,NA,0.2,NA
6562,273,L,47,72,1,4,1,7,1,2,99,88,5,7,7,7,NA,0.2,NA
6560,165,L,47,72,1,4,1,7,1,2,99,88,5,7,7,7,NA,0.2,NA
5057,511,E,45,72,1,7,1,7,1,3,99,88,5,7,7,7,NA,0.5,NA
6580,225,E,45,72,1,5,1,7,1,1,99,88,5,7,7,7,NA,1.2,NA
8844,756,I,18,72,1,5,1,7,1,1,99,88,5,7,7,7,NA,14.9,NA
6554,211,L,47,72,1,5,1,7,1,1,99,88,5,7,7,7,NA,0.2,NA
5856,162,L,47,72,1,5,1,7,1,1,99,88,5,7,7,7,NA,0.2,NA
5046,24,L,47,72,1,5,1,7,1,1,99,88,5,7,7,7,NA,0.4,NA
6551,243,E,47,72,1,5,1,7,1,1,99,88,5,7,7,7,NA,0.2,NA
5900,614,L,45,72,1,7,1,4,2,1,99,88,5,7,7,7,NA,0.3,NA
13221,924,UNK,81,72,1,6,1,10,9,9,99,88,5,7,7,7,NA,NA,NA
13222,645,E,81,72,1,6,1,10,9,9,99,88,5,7,7,7,NA,NA,NA
13217,732,L,81,72,1,4,1,10,9,9,99,88,5,7,7,7,NA,NA,NA
5902,158,L,44,72,1,4,1,10,1,1,99,88,5,7,7,7,NA,0.3,NA
12042,319,UNK,46,72,1,7,1,10,9,9,99,88,5,7,7,7,NA,NA,NA
12035,995,UNK,46,72,1,7,1,10,9,9,99,88,5,7,7,7,NA,NA,NA
8359,721,L,47,72,1,5,1,10,2,3,99,88,5,7,7,7,NA,0.2,NA
13620,878,I,49,72,1,5,1,10,9,9,99,88,5,7,7,7,NA,NA,NA
1593,273,L,49,72,1,5,1,10,9,NA,99,88,5,7,7,7,NA,NA,NA
8845,711,L,18,72,1,5,1,7,1,1,99,2,5,7,7,7,NA,12.3,NA
7729,1004,E,45,72,1,7,1,4,2,1,99,2,5,7,7,7,NA,0.4,NA
5062,501,E,18,72,1,6,1,5,1,1,99,3,5,7,7,7,NA,6.8,NA
5912,117,L,47,72,1,4,1,5,1,1,99,3,5,7,7,7,NA,0.2,NA
1329,1009,E,5,72,1,7,1,7,9,NA,99,3,5,7,7,7,NA,NA,NA
8842,932,L,18,72,1,7,1,5,1,1,99,3,5,7,7,7,NA,5.8,NA
1589,114,L,46,72,1,7,1,5,9,NA,99,3,5,7,7,7,NA,NA,NA
13619,475,I,49,72,1,5,1,5,9,9,99,3,5,7,7,7,NA,NA,NA
8353,849,L,47,72,1,6,1,7,1,1,99,3,5,7,7,7,NA,0.2,NA
8349,730,L,47,72,1,6,1,7,1,3,99,3,5,7,7,7,NA,0.2,NA
5860,613,L,47,72,1,4,1,15,1,1,99,3,5,7,7,7,NA,0.1,NA
5874,443,I,47,72,1,2,1,9,1,1,99,3,5,7,7,7,NA,0.3,NA
5041,23,L,47,72,1,2,1,8,1,1,99,3,5,7,7,7,NA,0.4,NA
8357,823,L,47,72,1,5,1,10,1,3,99,3,5,7,7,7,NA,0.2,NA
8338,870,I,47,72,1,2,1,8,1,1,99,6,5,7,7,7,NA,0.5,NA
8339,728,L,47,72,1,2,1,8,1,1,99,6,5,7,7,7,NA,0.4,NA
13167,229,L,57,72,1,2,1,8,9,9,99,6,5,7,7,7,NA,NA,NA
14336,220,L,46,72,1,6,1,14,9,9,99,1,5,7,7,7,NA,NA,NA
5913,118,L,40,72,1,3,1,14,9,9,99,1,5,7,7,7,NA,14.4,NA
5060,511,E,45,72,1,7,1,14,1,1,99,1,5,7,7,7,NA,0.2,NA
6578,173,L,47,72,1,5,1,14,1,1,99,1,5,7,7,7,NA,0.2,NA
8350,844,L,47,72,1,6,1,1,1,2,99,1,5,7,7,7,NA,0.3,NA
7725,760,I,45,72,1,6,1,7,3,3,99,1,5,7,7,7,NA,0.8,NA
7723,757,I,45,72,1,6,1,7,1,1,99,1,5,7,7,7,NA,0.9,NA
6581,619,L,45,72,1,6,1,7,2,2,99,1,5,7,7,7,NA,0.8,NA
7724,202,L,45,72,1,6,1,7,1,3,99,1,5,7,7,7,NA,0.9,NA
14630,957,L,45,72,1,6,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
5867,144,I,47,72,1,6,1,7,4,7,99,1,5,7,7,7,NA,0.2,NA
8351,838,L,47,72,1,6,1,7,1,2,99,1,5,7,7,7,NA,0.3,NA
8352,724,L,47,72,1,6,1,7,3,3,99,1,5,7,7,7,NA,0.3,NA
6559,211,L,47,72,1,6,1,7,1,2,99,1,5,7,7,7,NA,0.2,NA
11655,3,L,47,72,1,6,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12041,487,I,46,72,1,6,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12040,1103,I,46,72,1,6,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
6537,249,UNK,45,72,1,4,1,7,1,1,99,1,5,7,7,7,NA,1.4,NA
12037,925,UNK,46,72,1,7,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
1451,836,L,16,72,1,4,1,7,9,NA,99,1,5,7,7,7,NA,NA,NA
1455,645,E,16,72,1,4,1,7,9,NA,99,1,5,7,7,7,NA,NA,NA
1454,510,E,16,72,1,4,1,7,9,NA,99,1,5,7,7,7,NA,NA,NA
1452,519,E,16,72,1,4,1,7,9,NA,99,1,5,7,7,7,NA,NA,NA
1453,519,E,16,72,1,4,1,7,9,NA,99,1,5,7,7,7,NA,NA,NA
6548,619,L,47,72,1,4,1,7,1,1,99,1,5,7,7,7,NA,0.3,NA
6556,294,L,47,72,1,4,1,7,2,1,99,1,5,7,7,7,NA,0.3,NA
5886,271,L,47,72,1,4,1,7,1,1,99,1,5,7,7,7,NA,0.3,NA
8341,841,L,47,72,1,4,1,7,1,1,99,1,5,7,7,7,NA,0.4,NA
13615,950,L,49,72,1,4,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
13617,874,L,49,72,1,4,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12031,1106,I,46,72,1,4,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
13613,946,L,49,72,1,3,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
13640,1238,I,46,72,1,3,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
13641,59,UNK,46,72,1,3,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
5916,836,L,14,72,1,7,1,7,1,1,99,1,5,7,7,7,NA,19.9,NA
6582,285,L,45,72,1,7,1,7,1,1,99,1,5,7,7,7,NA,0.7,NA
12781,50,UNK,45,72,1,7,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12036,890,I,46,72,1,7,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
8354,991,UNK,47,72,1,7,1,7,1,3,99,1,5,7,7,7,NA,0.2,NA
13220,401,I,81,72,1,7,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12043,741,L,46,72,1,7,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
6538,645,E,18,72,1,5,1,7,2,1,99,1,5,7,7,7,NA,11.9,NA
8347,859,I,47,72,1,5,1,7,1,3,99,1,5,7,7,7,NA,0.3,NA
5907,445,I,47,72,1,5,1,7,1,1,99,1,5,7,7,7,NA,0.3,NA
8345,719,L,47,72,1,5,1,7,1,1,99,1,5,7,7,7,NA,0.3,NA
6565,211,L,47,72,1,5,1,7,1,1,99,1,5,7,7,7,NA,0.3,NA
8340,717,L,47,72,1,5,1,7,1,1,99,1,5,7,7,7,NA,0.3,NA
8346,705,L,47,72,1,5,1,7,1,1,99,1,5,7,7,7,NA,0.3,NA
5875,119,L,47,72,1,5,1,7,1,1,99,1,5,7,7,7,NA,0.3,NA
8356,952,L,47,72,1,5,1,7,1,1,99,1,5,7,7,7,NA,0.3,NA
8342,934,L,47,72,1,5,1,7,1,1,99,1,5,7,7,7,NA,0.3,NA
8343,850,L,47,72,1,5,1,7,2,1,99,1,5,7,7,7,NA,0.4,NA
8344,858,L,47,72,1,5,1,7,1,2,99,1,5,7,7,7,NA,0.3,NA
5901,290,L,47,72,1,5,1,7,1,1,99,1,5,7,7,7,NA,0.1,NA
8348,921,UNK,47,72,1,5,1,7,1,1,99,1,5,7,7,7,NA,0.3,NA
13172,269,L,66,72,1,5,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
13618,8,L,49,72,1,5,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
13218,903,UNK,81,72,1,5,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
13219,502,E,81,72,1,5,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12039,1238,I,46,72,1,5,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12032,885,I,46,72,1,5,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12034,49,UNK,46,72,1,5,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
1049,107,L,45,72,1,7,1,88,9,NA,99,1,5,7,7,7,NA,NA,NA
6541,282,L,45,72,1,6,1,4,1,1,99,1,5,7,7,7,NA,0.6,NA
5891,290,L,47,72,1,6,1,4,1,1,99,1,5,7,7,7,NA,0.2,NA
5899,220,L,47,72,1,6,1,4,3,1,99,1,5,7,7,7,NA,0.2,NA
7736,823,L,45,72,1,7,1,4,2,1,99,1,5,7,7,7,NA,0.3,NA
7728,934,L,45,72,1,7,1,4,1,1,99,1,5,7,7,7,NA,0.6,NA
7727,1224,UNK,45,72,1,7,1,4,2,1,99,1,5,7,7,7,NA,0.6,NA
15241,457,I,9,72,1,7,1,4,1,1,99,1,5,7,7,7,NA,33.7,NA
8362,756,I,47,72,1,7,1,4,1,1,99,1,5,7,7,7,NA,0.2,NA
8361,730,L,47,72,1,7,1,4,2,1,99,1,5,7,7,7,NA,0.1,NA
5896,274,L,47,72,1,7,1,4,1,1,99,1,5,7,7,7,NA,0.1,NA
14013,957,L,45,72,1,6,1,10,9,9,99,1,5,7,7,7,NA,NA,NA
8360,854,L,47,72,1,6,1,10,3,3,99,1,5,7,7,7,NA,0.2,NA
14353,6,L,47,72,1,5,1,10,9,9,99,1,5,7,7,7,NA,NA,NA
8355,822,L,47,72,1,5,1,10,2,2,99,1,5,7,7,7,NA,0.3,NA
8358,1387,UNK,47,72,1,5,1,10,1,3,99,1,5,7,7,7,NA,0.4,NA
9191,2009,UNK,47,72,1,4,1,7,9,9,99,99,5,7,7,7,NA,0.4,NA
9196,2009,UNK,45,72,1,5,1,7,9,9,99,99,5,7,7,7,NA,1.2,NA
9189,2004,UNK,47,72,1,5,1,7,9,9,99,99,5,7,7,7,NA,0.3,NA
9190,2005,UNK,47,72,1,5,1,7,9,9,99,99,5,7,7,7,NA,0.3,NA
9192,2016,UNK,47,72,1,6,1,10,9,9,99,99,5,7,7,7,NA,0.1,NA
14379,5,L,47,72,1,7,1,10,9,9,99,99,5,7,7,7,NA,NA,NA
9197,2009,UNK,45,72,1,5,1,10,9,9,99,99,5,7,7,7,NA,0.9,NA
9258,25,L,11,72,1,5,1,7,1,1,99,1,5,7,3,3,NA,130,NA
552,144,I,16,60,1,5,1,7,9,NA,99,1,5,6,7,6,NA,NA,NA
9315,458,I,11,60,1,7,1,7,1,1,99,1,2,7,7,7,NA,9,NA
1949,411,I,6,60,1,5,1,14,9,NA,99,88,5,7,7,7,NA,NA,NA
1923,461,I,6,60,1,4,1,13,9,NA,99,88,5,7,7,7,NA,NA,NA
11058,19,I,16,60,1,4,1,99,1,1,99,88,5,7,7,7,NA,8.9,NA
550,202,L,16,60,1,6,1,10,9,NA,99,88,5,7,7,7,NA,NA,NA
540,440,I,16,60,1,7,1,10,9,NA,99,88,5,7,7,7,NA,NA,NA
534,145,I,16,60,1,7,1,10,9,NA,99,88,5,7,7,7,NA,NA,NA
1957,1226,UNK,6,60,1,7,1,10,9,NA,99,88,5,7,7,7,NA,NA,NA
1959,1226,UNK,6,60,1,7,1,10,9,NA,99,88,5,7,7,7,NA,NA,NA
1958,1008,E,6,60,1,7,1,10,9,NA,99,88,5,7,7,7,NA,NA,NA
11467,9999,UNK,47,71,1,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
528,613,L,16,60,1,5,1,10,9,NA,99,88,5,7,7,7,NA,NA,NA
1950,1004,E,6,60,1,5,1,10,9,NA,99,88,5,7,7,7,NA,NA,NA
201,19,I,11,60,1,6,1,99,9,NA,99,3,5,7,7,7,NA,41.2,NA
200,19,I,11,60,1,7,1,99,9,NA,99,3,5,7,7,7,NA,18.4,NA
13576,21,L,45,60,1,3,1,1,9,9,99,1,5,7,7,7,NA,0.4,NA
9317,742,L,11,60,1,7,1,7,1,1,99,1,5,7,7,7,NA,14,NA
9311,944,L,11,60,1,7,1,7,1,1,99,1,5,7,7,7,NA,42,NA
9314,834,L,11,60,1,7,1,7,1,1,99,1,5,7,7,7,NA,54,NA
1965,1006,E,6,60,1,7,1,7,9,NA,99,1,5,7,7,7,NA,NA,NA
1963,1007,E,6,60,1,7,1,7,9,NA,99,1,5,7,7,7,NA,NA,NA
9310,1210,I,11,60,1,7,1,7,1,1,99,1,5,7,7,7,NA,45,NA
9313,859,I,11,60,1,7,1,7,1,1,99,1,5,7,7,7,NA,23,NA
9316,864,I,11,60,1,7,1,7,1,1,99,1,5,7,7,7,NA,9,NA
9307,842,L,11,60,1,7,1,7,1,1,99,1,5,7,7,7,NA,8,NA
9309,736,L,11,60,1,7,1,7,1,1,99,1,5,7,7,7,NA,7,NA
9308,270,L,11,60,1,7,1,7,1,1,99,1,5,7,7,7,NA,10,NA
9312,1227,UNK,11,60,1,7,1,7,1,1,99,1,5,7,7,7,NA,22,NA
13601,41,UNK,45,60,1,5,1,10,1,2,99,1,5,7,7,7,NA,0.2,NA
13104,268,L,45,60,1,4,1,14,2,1,99,88,5,9,9,9,NA,0.3,NA
13077,440,I,47,60,1,5,1,14,2,7,99,88,5,9,9,9,NA,0.1,NA
12314,431,I,45,60,1,6,1,7,1,1,99,88,5,9,9,9,NA,0.2,NA
13094,431,I,45,60,1,6,1,7,3,7,99,88,5,9,9,9,NA,0.3,NA
13093,291,L,45,60,1,6,1,7,3,1,99,88,5,9,9,9,NA,0.2,NA
13079,428,I,47,60,1,6,1,7,1,1,99,88,5,9,9,9,NA,0.1,NA
12305,291,L,45,60,1,7,1,7,4,7,99,88,5,9,9,9,NA,0.1,NA
13095,409,I,45,60,1,5,1,7,3,7,99,88,5,9,9,9,NA,0.3,NA
13070,431,I,47,60,1,5,1,7,1,1,99,88,5,9,9,9,NA,0,NA
13106,433,I,45,60,1,6,1,10,1,1,99,88,5,9,9,9,NA,0.5,NA
13110,215,L,45,60,1,4,1,10,3,1,99,88,5,9,9,9,NA,0.2,NA
10452,143,I,16,60,1,7,1,10,3,7,99,88,5,9,9,9,NA,2.8,NA
13105,279,L,45,60,1,5,1,10,1,2,99,88,5,9,9,9,NA,0.3,NA
13081,114,L,47,60,1,5,1,10,1,1,99,88,5,9,9,9,NA,0.1,NA
10461,133,L,16,60,1,7,1,6,3,1,99,3,5,9,9,9,NA,1.8,NA
10457,427,I,16,60,1,6,1,5,1,3,99,3,5,9,9,9,NA,2.8,NA
10456,113,L,16,60,1,6,1,5,3,1,99,3,5,9,9,9,NA,3.7,NA
10446,427,I,16,60,1,4,1,5,3,1,99,3,5,9,9,9,NA,1.7,NA
10443,809,L,16,60,1,4,1,5,1,3,99,3,5,9,9,9,NA,1.6,NA
10449,420,I,16,60,1,7,1,5,2,2,99,3,5,9,9,9,NA,3.8,NA
10450,452,I,16,60,1,7,1,5,1,1,99,3,5,9,9,9,NA,0.9,NA
10462,119,L,16,60,1,7,1,5,1,3,99,3,5,9,9,9,NA,1.7,NA
12320,441,I,45,60,1,4,1,7,1,1,99,3,5,9,9,9,NA,0.2,NA
13089,209,L,45,60,1,5,1,7,1,2,99,3,5,9,9,9,NA,0.3,NA
13098,448,I,45,60,1,6,1,7,1,7,99,1,5,9,9,9,NA,0.2,NA
12310,427,I,45,60,1,6,1,7,4,7,99,1,5,9,9,9,NA,0.2,NA
12306,291,L,45,60,1,6,1,7,1,2,99,1,5,9,9,9,NA,0.2,NA
12334,137,L,45,60,1,6,1,7,1,2,99,1,5,9,9,9,NA,0.2,NA
13068,110,L,47,60,1,6,1,7,2,1,99,1,5,9,9,9,NA,0,NA
12318,169,L,45,60,1,4,1,7,1,1,99,1,5,9,9,9,NA,0.2,NA
13092,513,E,45,60,1,3,1,7,3,1,99,1,5,9,9,9,NA,0.4,NA
13075,613,L,47,60,1,3,1,7,1,1,99,1,5,9,9,9,NA,0.1,NA
13072,298,L,47,60,1,3,1,7,1,1,99,1,5,9,9,9,NA,0.1,NA
12333,427,I,45,60,1,7,1,7,1,1,99,1,5,9,9,9,NA,0.1,NA
12316,222,E,45,60,1,5,1,7,1,3,99,1,5,9,9,9,NA,0.3,NA
13066,110,L,47,60,1,5,1,7,1,1,99,1,5,9,9,9,NA,0.1,NA
10447,455,I,16,60,1,4,1,4,1,1,99,1,5,9,9,9,NA,2.5,NA
12707,503,E,45,134,1,7,1,4,9,9,99,1,5,7,7,7,NA,NA,NA
9238,991,UNK,45,121,1,5,1,7,2,1,99,99,5,6,7,6,NA,0.2,NA
9236,741,L,45,121,1,4,1,1,3,2,99,13,5,7,7,7,NA,0.1,NA
10656,212,L,45,121,1,1,1,1,9,9,99,99,5,7,7,7,NA,0.3,NA
15026,141,L,44,27,1,7,1,99,NA,NA,99,99,5,7,7,7,4,0.2,NA
9259,25,L,11,7,1,6,1,7,1,1,99,1,5,7,3,3,NA,216,NA
1021,889,I,45,134,1,3,1,7,9,NA,99,1,5,7,7,7,NA,NA,NA
12608,269,L,47,134,1,6,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12606,613,L,47,134,1,6,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12607,269,L,47,134,1,6,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12706,457,I,45,134,1,5,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12705,46,UNK,45,134,1,5,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
12704,58,UNK,45,134,1,5,1,7,9,9,99,1,5,7,7,7,NA,NA,NA
5488,502,E,18,151,1,5,1,15,2,2,99,3,5,6,7,6,NA,3.1,NA
5489,240,E,18,151,1,6,1,14,1,1,99,88,2,7,7,7,NA,2.8,NA
10284,59,UNK,18,151,1,7,1,17,1,1,99,1,2,7,7,7,NA,0.9,NA
513,499,I,18,151,1,6,1,14,9,NA,99,1,2,7,7,7,NA,NA,"record not found in original data sheets, 2001"
7403,1004,E,18,151,1,6,1,14,1,8,99,1,2,7,7,7,NA,1.4,NA
11090,886,I,18,151,1,6,1,7,1,1,99,1,2,7,7,7,NA,NA,NA
5491,247,E,18,151,1,7,1,7,2,3,99,1,2,7,7,7,NA,0.8,NA
11089,237,UNK,18,151,1,6,1,4,1,1,99,1,2,7,7,7,NA,NA,NA
5492,508,E,18,151,1,7,1,7,1,1,99,1,3,7,7,7,NA,1.7,NA
6407,513,E,18,151,1,7,1,4,1,7,99,1,3,7,7,7,NA,1.6,NA
6405,622,L,18,151,1,6,1,14,3,1,99,88,5,7,7,7,NA,4.3,NA
11092,284,L,18,151,1,6,1,10,3,1,99,88,5,7,7,7,NA,NA,NA
11141,56,UNK,18,151,1,1,1,2,9,9,99,3,5,7,7,7,NA,NA,NA
11142,56,UNK,18,151,1,1,1,2,9,9,99,3,5,7,7,7,NA,NA,NA
5493,244,E,18,151,1,7,1,2,1,1,99,3,5,7,7,7,NA,1,NA
5486,516,E,18,151,1,2,1,15,1,1,99,3,5,7,7,7,NA,4.3,NA
5485,246,E,18,151,1,2,1,15,1,1,99,3,5,7,7,7,NA,4.3,NA
11088,22,L,18,151,1,4,1,1,1,3,99,1,5,7,7,7,NA,NA,NA
11087,930,L,18,151,1,6,1,7,1,1,99,1,5,7,7,7,NA,NA,NA
6404,521,E,18,151,1,4,1,7,2,7,99,1,5,7,7,7,NA,4.4,NA
15378,21,L,18,151,1,7,1,3,3,7,99,1,5,7,7,7,NA,1.3,NA
15240,757,I,18,151,1,7,1,4,3,8,99,1,5,7,7,7,NA,1.4,NA
11091,21,L,18,151,1,7,1,4,1,1,99,1,5,7,7,7,NA,NA,NA
11084,41,UNK,18,151,1,6,1,7,3,1,99,99,5,7,7,7,NA,3,NA
